Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1961,9,-0.047,,-0.070,-0.063,-0.076,
1961,10,-0.034,,-0.069,-0.063,-0.076,
1961,11,-0.065,,-0.069,-0.063,-0.075,
1961,12,-0.080,,-0.069,-0.063,-0.075,
1962,1,-0.110,,-0.069,-0.063,-0.075,
1962,2,-0.001,,-0.069,-0.062,-0.075,
1962,3,0.051,,-0.068,-0.062,-0.074,
1962,4,-0.126,,-0.068,-0.062,-0.074,
1962,5,-0.082,,-0.068,-0.062,-0.074,
1962,6,-0.081,,-0.068,-0.062,-0.074,
1962,7,-0.063,,-0.067,-0.061,-0.074,
1962,8,-0.062,,-0.067,-0.061,-0.073,
1962,9,-0.078,,-0.067,-0.061,-0.073,
1962,10,-0.021,,-0.067,-0.061,-0.073,
1962,11,-0.010,,-0.067,-0.060,-0.073,
1962,12,-0.040,,-0.066,-0.060,-0.072,
1963,1,-0.070,,-0.066,-0.060,-0.072,
1963,2,-0.159,,-0.066,-0.060,-0.072,
1963,3,-0.053,,-0.066,-0.060,-0.072,
1963,4,-0.065,,-0.065,-0.059,-0.071,
1963,5,-0.121,,-0.065,-0.059,-0.071,
1963,6,-0.091,,-0.065,-0.059,-0.071,
1963,7,-0.075,,-0.065,-0.059,-0.071,
1963,8,-0.105,,-0.065,-0.059,-0.071,
1963,9,-0.066,,-0.064,-0.058,-0.070,
1963,10,-0.125,,-0.064,-0.058,-0.070,
1963,11,-0.019,,-0.064,-0.058,-0.070,
1963,12,-0.125,,-0.064,-0.058,-0.070,
1964,1,-0.049,,-0.063,-0.058,-0.069,
1964,2,-0.071,,-0.063,-0.057,-0.069,
1964,3,-0.068,,-0.063,-0.057,-0.069,
1964,4,-0.165,,-0.063,-0.057,-0.069,
1964,5,-0.112,,-0.063,-0.057,-0.068,
1964,6,-0.127,,-0.062,-0.056,-0.068,
1964,7,-0.112,,-0.062,-0.056,-0.068,
1964,8,-0.086,,-0.062,-0.056,-0.068,
1964,9,-0.075,,-0.062,-0.056,-0.068,
1964,10,-0.079,,-0.061,-0.056,-0.067,
1964,11,-0.058,,-0.061,-0.055,-0.067,
1964,12,-0.077,,-0.061,-0.055,-0.067,
1965,1,-0.036,,-0.061,-0.055,-0.067,
1965,2,-0.059,,-0.061,-0.055,-0.066,
1965,3,-0.093,,-0.060,-0.055,-0.066,
1965,4,-0.050,,-0.060,-0.054,-0.066,
1965,5,-0.085,,-0.060,-0.054,-0.066,
1965,6,-0.097,,-0.060,-0.054,-0.065,
1965,7,-0.075,,-0.059,-0.054,-0.065,
1965,8,-0.117,,-0.059,-0.054,-0.065,
1965,9,-0.090,,-0.059,-0.053,-0.065,
1965,10,-0.091,,-0.059,-0.053,-0.065,
1965,11,-0.080,,-0.059,-0.053,-0.064,
1965,12,-0.058,,-0.058,-0.053,-0.064,
1966,1,-0.036,,-0.058,-0.052,-0.064,
1966,2,-0.056,,-0.058,-0.052,-0.064,
1966,3,-0.053,,-0.058,-0.052,-0.063,
1966,4,-0.068,,-0.058,-0.052,-0.063,
1966,5,-0.097,,-0.057,-0.052,-0.063,
1966,6,-0.103,,-0.057,-0.051,-0.063,
1966,7,-0.048,,-0.057,-0.051,-0.063,
1966,8,-0.068,,-0.057,-0.051,-0.062,
1966,9,-0.029,,-0.056,-0.051,-0.062,
1966,10,-0.149,,-0.056,-0.051,-0.062,
1966,11,-0.077,,-0.056,-0.050,-0.062,
1966,12,-0.074,,-0.056,-0.050,-0.061,
1967,1,-0.030,,-0.056,-0.050,-0.061,
1967,2,-0.074,,-0.055,-0.050,-0.061,
1967,3,-0.056,,-0.055,-0.049,-0.061,
1967,4,-0.010,,-0.055,-0.049,-0.060,
1967,5,-0.024,,-0.055,-0.049,-0.060,
1967,6,-0.075,,-0.054,-0.049,-0.060,
1967,7,-0.060,,-0.054,-0.049,-0.060,
1967,8,-0.056,,-0.054,-0.048,-0.060,
1967,9,-0.051,,-0.054,-0.048,-0.059,
1967,10,-0.091,,-0.054,-0.048,-0.059,
1967,11,-0.107,,-0.053,-0.048,-0.059,
1967,12,0.028,,-0.053,-0.048,-0.059,
1968,1,-0.100,,-0.053,-0.047,-0.058,
1968,2,-0.074,,-0.053,-0.047,-0.058,
1968,3,-0.074,,-0.052,-0.047,-0.058,
1968,4,-0.089,,-0.052,-0.047,-0.058,
1968,5,-0.033,,-0.052,-0.046,-0.057,
1968,6,-0.002,,-0.052,-0.046,-0.057,
1968,7,-0.060,,-0.052,-0.046,-0.057,
1968,8,-0.062,,-0.051,-0.046,-0.057,
1968,9,-0.060,,-0.051,-0.046,-0.057,
1968,10,-0.104,,-0.051,-0.045,-0.056,
1968,11,-0.019,,-0.051,-0.045,-0.056,
1968,12,-0.122,,-0.050,-0.045,-0.056,
1969,1,-0.119,,-0.050,-0.045,-0.056,
1969,2,0.002,,-0.050,-0.045,-0.055,
1969,3,-0.041,,-0.050,-0.044,-0.055,
1969,4,-0.077,,-0.050,-0.044,-0.055,
1969,5,-0.070,,-0.049,-0.044,-0.055,
1969,6,-0.036,,-0.049,-0.044,-0.055,
1969,7,-0.036,,-0.049,-0.044,-0.054,
1969,8,-0.035,,-0.049,-0.043,-0.054,
1969,9,-0.026,,-0.048,-0.043,-0.054,
1969,10,-0.034,,-0.048,-0.043,-0.054,
1969,11,0.018,,-0.048,-0.043,-0.053,
1969,12,0.025,,-0.048,-0.042,-0.053,
1970,1,-0.030,,-0.048,-0.042,-0.053,
1970,2,-0.022,,-0.047,-0.042,-0.053,
1970,3,-0.050,,-0.047,-0.042,-0.052,
1970,4,-0.019,,-0.047,-0.042,-0.052,
1970,5,-0.088,,-0.047,-0.041,-0.052,
1970,6,-0.057,,-0.046,-0.041,-0.052,
1970,7,-0.057,,-0.046,-0.041,-0.052,
1970,8,-0.019,,-0.046,-0.041,-0.051,
1970,9,-0.051,,-0.046,-0.041,-0.051,
1970,10,-0.043,,-0.046,-0.040,-0.051,
1970,11,0.057,,-0.045,-0.040,-0.051,
1970,12,0.040,,-0.045,-0.040,-0.050,
1971,1,-0.030,,-0.045,-0.040,-0.050,
1971,2,-0.013,,-0.045,-0.039,-0.050,
1971,3,-0.020,,-0.045,-0.039,-0.050,
1971,4,-0.010,,-0.044,-0.039,-0.050,
1971,5,-0.003,,-0.044,-0.039,-0.049,
1971,6,-0.024,,-0.044,-0.039,-0.049,
1971,7,-0.042,,-0.044,-0.038,-0.049,
1971,8,-0.053,U,-0.043,-0.038,-0.049,
1971,9,-0.048,,-0.043,-0.038,-0.048,
1971,10,0.019,,-0.043,-0.038,-0.048,
1971,11,0.033,,-0.043,-0.037,-0.048,
1971,12,-0.058,,-0.043,-0.037,-0.048,
1972,1,-0.064,,-0.042,-0.037,-0.048,
1972,2,-0.043,,-0.042,-0.037,-0.047,
1972,3,-0.001,,-0.042,-0.037,-0.047,
1972,4,-0.028,,-0.042,-0.036,-0.047,
1972,5,-0.021,,-0.041,-0.036,-0.047,
1972,6,0.004,,-0.041,-0.036,-0.046,
1972,7,-0.033,,-0.041,-0.036,-0.046,
1972,8,-0.035,,-0.041,-0.036,-0.046,
1972,9,-0.005,,-0.041,-0.035,-0.046,
1972,10,-0.034,,-0.040,-0.035,-0.045,
1972,11,0.088,,-0.040,-0.035,-0.045,
1972,12,0.071,,-0.040,-0.035,-0.045,
1973,1,0.028,,-0.040,-0.034,-0.045,
1973,2,0.054,,-0.039,-0.034,-0.045,
1973,3,0.078,,-0.039,-0.034,-0.044,
1973,4,0.024,,-0.039,-0.034,-0.044,
1973,5,0.004,,-0.039,-0.034,-0.044,
1973,6,-0.048,,-0.039,-0.033,-0.044,
1973,7,-0.011,,-0.038,-0.033,-0.043,
1973,8,-0.016,,-0.038,-0.033,-0.043,
1973,9,-0.014,,-0.038,-0.033,-0.043,
1973,10,-0.034,,-0.038,-0.033,-0.043,
1973,11,-0.122,,-0.037,-0.032,-0.043,
1973,12,-0.031,,-0.037,-0.032,-0.042,
1974,1,0.022,,-0.037,-0.032,-0.042,
1974,2,-0.001,,-0.037,-0.032,-0.042,
1974,3,-0.074,,-0.037,-0.031,-0.042,
1974,4,-0.065,,-0.036,-0.031,-0.041,
1974,5,-0.027,,-0.036,-0.031,-0.041,
1974,6,-0.030,,-0.036,-0.031,-0.041,
1974,7,-0.030,,-0.036,-0.031,-0.041,
1974,8,-0.062,,-0.035,-0.030,-0.041,
1974,9,-0.036,,-0.035,-0.030,-0.040,
1974,10,-0.134,,-0.035,-0.030,-0.040,
1974,11,-0.043,,-0.035,-0.030,-0.040,
1974,12,0.001,,-0.035,-0.029,-0.040,
1975,1,-0.055,U,-0.034,-0.029,-0.039,
1975,2,-0.047,,-0.034,-0.029,-0.039,
1975,3,-0.047,,-0.034,-0.029,-0.039,
1975,4,-0.092,,-0.034,-0.029,-0.039,
1975,5,-0.036,,-0.033,-0.028,-0.039,
1975,6,-0.024,,-0.033,-0.028,-0.038,
1975,7,-0.039,,-0.033,-0.028,-0.038,
1975,8,-0.041,,-0.033,-0.028,-0.038,
1975,9,-0.078,,-0.033,-0.028,-0.038,
1975,10,-0.009,,-0.032,-0.027,-0.037,
1975,11,0.012,,-0.032,-0.027,-0.037,
1975,12,0.022,,-0.032,-0.027,-0.037,
1976,1,-0.046,,-0.032,-0.027,-0.037,
1976,2,-0.089,,-0.031,-0.026,-0.037,
1976,3,-0.053,,-0.031,-0.026,-0.036,
1976,4,-0.068,,-0.031,-0.026,-0.036,
1976,5,-0.094,,-0.031,-0.026,-0.036,
1976,6,-0.094,,-0.031,-0.026,-0.036,
1976,7,-0.039,,-0.030,-0.025,-0.035,
1976,8,-0.053,,-0.030,-0.025,-0.035,
1976,9,-0.051,,-0.030,-0.025,-0.035,
1976,10,-0.082,,-0.030,-0.025,-0.035,
1976,11,-0.162,,-0.030,-0.024,-0.035,
1976,12,-0.202,,-0.029,-0.024,-0.034,
1977,1,,,-0.029,-0.024,-0.034,
1977,2,,,-0.029,-0.024,-0.034,
1977,3,,,-0.029,-0.024,-0.034,
1977,4,-0.144,,-0.028,-0.023,-0.033,
1977,5,-0.070,,-0.028,-0.023,-0.033,
1977,6,,,-0.028,-0.023,-0.033,
1977,7,,,-0.028,-0.023,-0.033,
1977,8,,,-0.028,-0.022,-0.033,
1977,9,,,-0.027,-0.022,-0.032,
1977,10,,,-0.027,-0.022,-0.032,
1977,11,,,-0.027,-0.022,-0.032,
1977,12,,,-0.027,-0.022,-0.032,
1978,1,,,-0.026,-0.021,-0.031,
1978,2,,,-0.026,-0.021,-0.031,
1978,3,,,-0.026,-0.021,-0.031,
1978,4,,,-0.026,-0.021,-0.031,
1978,5,,,-0.026,-0.021,-0.031,
1978,6,,,-0.025,-0.020,-0.030,
1978,7,,,-0.025,-0.020,-0.030,
1978,8,-0.032,,-0.025,-0.020,-0.030,
1978,9,,,-0.025,-0.020,-0.030,
1978,10,-0.067,,-0.024,-0.019,-0.029,
1978,11,-0.016,,-0.024,-0.019,-0.029,
1978,12,-0.074,,-0.024,-0.019,-0.029,
1979,1,0.046,,-0.024,-0.019,-0.029,
1979,2,-0.083,,-0.024,-0.019,-0.029,
1979,3,-0.087,,-0.023,-0.018,-0.028,
1979,4,-0.053,,-0.023,-0.018,-0.028,
1979,5,-0.079,,-0.023,-0.018,-0.028,
1979,6,-0.078,,-0.023,-0.018,-0.028,
1979,7,-0.048,,-0.022,-0.017,-0.027,
1979,8,-0.044,,-0.022,-0.017,-0.027,
1979,9,-0.090,,-0.022,-0.017,-0.027,
1979,10,-0.095,,-0.022,-0.017,-0.027,
1979,11,-0.110,,-0.022,-0.017,-0.027,
1979,12,-0.113,,-0.021,-0.016,-0.026,
1980,1,-0.079,,-0.021,-0.016,-0.026,
1980,2,-0.043,,-0.021,-0.016,-0.026,
1980,3,-0.090,,-0.021,-0.016,-0.026,
1980,4,-0.047,,-0.020,-0.015,-0.026,
1980,5,-0.039,,-0.020,-0.015,-0.025,
1980,6,-0.084,,-0.020,-0.015,-0.025,
1980,7,-0.075,,-0.020,-0.015,-0.025,
1980,8,-0.062,,-0.020,-0.015,-0.025,
1980,9,-0.090,,-0.019,-0.014,-0.024,
1980,10,-0.107,,-0.019,-0.014,-0.024,
1980,11,-0.113,,-0.019,-0.014,-0.024,
1980,12,-0.159,,-0.019,-0.014,-0.024,
1981,1,-0.149,,-0.018,-0.013,-0.024,
1981,2,-0.098,,-0.018,-0.013,-0.023,
1981,3,-0.038,,-0.018,-0.013,-0.023,
1981,4,-0.141,,-0.018,-0.013,-0.023,
1981,5,-0.042,,-0.018,-0.013,-0.023,
1981,6,-0.057,,-0.017,-0.012,-0.022,
