Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1963,3,-0.175,,-0.107,-0.097,-0.116,
1963,4,-0.175,,-0.106,-0.097,-0.116,
1963,5,-0.221,,-0.106,-0.096,-0.115,
1963,6,-0.196,,-0.106,-0.096,-0.115,
1963,7,-0.177,,-0.105,-0.096,-0.115,
1963,8,-0.212,,-0.105,-0.095,-0.114,
1963,9,-0.142,,-0.105,-0.095,-0.114,
1963,10,-0.157,,-0.104,-0.095,-0.114,
1963,11,-0.141,,-0.104,-0.094,-0.113,
1963,12,-0.187,,-0.104,-0.094,-0.113,
1964,1,-0.261,,-0.103,-0.094,-0.113,
1964,2,-0.217,,-0.103,-0.094,-0.112,
1964,3,-0.175,,-0.103,-0.093,-0.112,
1964,4,-0.182,,-0.102,-0.093,-0.111,
1964,5,-0.117,,-0.102,-0.093,-0.111,
1964,6,-0.172,,-0.102,-0.092,-0.111,
1964,7,-0.186,,-0.101,-0.092,-0.110,
1964,8,-0.136,,-0.101,-0.092,-0.110,
1964,9,-0.124,,-0.101,-0.091,-0.110,
1964,10,-0.142,,-0.100,-0.091,-0.109,
1964,11,-0.141,,-0.100,-0.091,-0.109,
1964,12,-0.108,,-0.100,-0.090,-0.109,
1965,1,-0.136,,-0.099,-0.090,-0.108,
1965,2,-0.080,,-0.099,-0.090,-0.108,
1965,3,-0.199,,-0.099,-0.089,-0.108,
1965,4,-0.154,,-0.098,-0.089,-0.107,
1965,5,-0.151,,-0.098,-0.089,-0.107,
1965,6,-0.114,,-0.098,-0.088,-0.107,
1965,7,-0.134,,-0.097,-0.088,-0.106,
1965,8,-0.087,,-0.097,-0.088,-0.106,
1965,9,-0.029,,-0.097,-0.088,-0.106,
1965,10,-0.065,,-0.096,-0.087,-0.105,
1965,11,-0.046,,-0.096,-0.087,-0.105,
1965,12,0.014,,-0.096,-0.087,-0.104,
1966,1,-0.005,,-0.095,-0.086,-0.104,
1966,2,-0.107,,-0.095,-0.086,-0.104,
1966,3,-0.154,,-0.095,-0.086,-0.103,
1966,4,-0.127,,-0.094,-0.085,-0.103,
1966,5,-0.032,,-0.094,-0.085,-0.103,
1966,6,-0.129,,-0.094,-0.085,-0.102,
1966,7,-0.107,,-0.093,-0.084,-0.102,
1966,8,-0.167,,-0.093,-0.084,-0.102,
1966,9,-0.182,,-0.093,-0.084,-0.101,
1966,10,-0.157,,-0.092,-0.083,-0.101,
1966,11,-0.214,,-0.092,-0.083,-0.101,
1966,12,-0.181,,-0.092,-0.083,-0.100,
1967,1,-0.124,,-0.091,-0.082,-0.100,
1967,2,-0.132,,-0.091,-0.082,-0.100,
1967,3,-0.138,,-0.091,-0.082,-0.099,
1967,4,-0.133,,-0.090,-0.081,-0.099,
1967,5,-0.078,,-0.090,-0.081,-0.099,
1967,6,-0.022,,-0.090,-0.081,-0.098,
1967,7,-0.076,,-0.089,-0.081,-0.098,
1967,8,-0.042,,-0.089,-0.080,-0.098,
1967,9,-0.047,,-0.089,-0.080,-0.097,
1967,10,-0.135,,-0.088,-0.080,-0.097,
1967,11,-0.095,,-0.088,-0.079,-0.096,
1967,12,-0.022,,-0.088,-0.079,-0.096,
1968,1,-0.066,,-0.087,-0.079,-0.096,
1968,2,-0.053,,-0.087,-0.078,-0.095,
1968,3,-0.184,,-0.087,-0.078,-0.095,
1968,4,-0.124,,-0.086,-0.078,-0.095,
1968,5,-0.136,,-0.086,-0.077,-0.094,
1968,6,-0.150,,-0.086,-0.077,-0.094,
1968,7,-0.073,,-0.085,-0.077,-0.094,
1968,8,-0.094,,-0.085,-0.076,-0.093,
1968,9,-0.108,,-0.085,-0.076,-0.093,
1968,10,-0.120,,-0.084,-0.076,-0.093,
1968,11,-0.174,,-0.084,-0.075,-0.092,
1968,12,-0.129,,-0.084,-0.075,-0.092,
1969,1,-0.063,,-0.083,-0.075,-0.092,
1969,2,0.030,,-0.083,-0.074,-0.091,
1969,3,-0.050,,-0.083,-0.074,-0.091,
1969,4,-0.114,,-0.082,-0.074,-0.091,
1969,5,-0.065,,-0.082,-0.074,-0.090,
1969,6,-0.089,,-0.082,-0.073,-0.090,
1969,7,-0.140,,-0.081,-0.073,-0.090,
1969,8,-0.069,,-0.081,-0.073,-0.089,
1969,9,-0.136,,-0.081,-0.072,-0.089,
1969,10,-0.050,,-0.080,-0.072,-0.089,
1969,11,-0.168,,-0.080,-0.072,-0.088,
1969,12,-0.172,,-0.080,-0.071,-0.088,
1970,1,-0.121,,-0.079,-0.071,-0.087,
1970,2,-0.153,,-0.079,-0.071,-0.087,
1970,3,-0.090,,-0.079,-0.070,-0.087,
1970,4,-0.111,,-0.078,-0.070,-0.086,
